DATUM;WAARDE
12-4-2013;281
13-4-2013;277
14-4-2013;274
15-4-2013;271
16-4-2013;268
17-4-2013;264
18-4-2013;261
19-4-2013;258
20-4-2013;255
21-4-2013;251
22-4-2013;248
23-4-2013;245
24-4-2013;242
25-4-2013;239
26-4-2013;235
27-4-2013;232
28-4-2013;229
29-4-2013;226
30-4-2013;222
1-5-2013;219
2-5-2013;216
3-5-2013;213
4-5-2013;209
5-5-2013;206
6-5-2013;203
7-5-2013;200
8-5-2013;196
9-5-2013;193
10-5-2013;190
11-5-2013;175
12-5-2013;160
13-5-2013;162
14-5-2013;164
15-5-2013;166
16-5-2013;168
17-5-2013;170
18-5-2013;173
19-5-2013;175
20-5-2013;177
21-5-2013;179
22-5-2013;181
23-5-2013;183
24-5-2013;185
25-5-2013;187
26-5-2013;189
27-5-2013;191
28-5-2013;193
29-5-2013;195
30-5-2013;198
31-5-2013;200
1-6-2013;202
2-6-2013;204
3-6-2013;206
4-6-2013;208
5-6-2013;210
6-6-2013;238
7-6-2013;266
8-6-2013;294
9-6-2013;322
10-6-2013;350
11-6-2013;349
12-6-2013;348
13-6-2013;346
14-6-2013;345
15-6-2013;344
16-6-2013;343
17-6-2013;342
18-6-2013;340
19-6-2013;339
20-6-2013;338
21-6-2013;337
22-6-2013;336
23-6-2013;334
24-6-2013;333
25-6-2013;332
26-6-2013;331
27-6-2013;330
28-6-2013;328
29-6-2013;327
30-6-2013;326
1-7-2013;325
2-7-2013;324
3-7-2013;322
4-7-2013;321
5-7-2013;320
6-7-2013;318
7-7-2013;316
8-7-2013;314
9-7-2013;312
10-7-2013;310
11-7-2013;308
12-7-2013;306
13-7-2013;304
14-7-2013;302
15-7-2013;300
16-7-2013;298
17-7-2013;296
18-7-2013;294
19-7-2013;292
20-7-2013;290
21-7-2013;288
22-7-2013;286
23-7-2013;284
24-7-2013;282
25-7-2013;280
26-7-2013;278
27-7-2013;276
28-7-2013;274
29-7-2013;272
30-7-2013;270
31-7-2013;268
1-8-2013;266
2-8-2013;264
3-8-2013;262
4-8-2013;260
5-8-2013;210
6-8-2013;160
7-8-2013;158
8-8-2013;157
9-8-2013;155
10-8-2013;154
11-8-2013;152
12-8-2013;151
13-8-2013;149
14-8-2013;148
15-8-2013;146
16-8-2013;144
17-8-2013;143
18-8-2013;141
19-8-2013;140
20-8-2013;138
21-8-2013;137
22-8-2013;135
23-8-2013;133
24-8-2013;132
25-8-2013;130
26-8-2013;129
27-8-2013;127
28-8-2013;126
29-8-2013;124
30-8-2013;123
31-8-2013;121
1-9-2013;119
2-9-2013;118
3-9-2013;116
4-9-2013;115
5-9-2013;113
6-9-2013;112
7-9-2013;110
8-9-2013;170
9-9-2013;170
10-9-2013;169
11-9-2013;169
12-9-2013;169
13-9-2013;168
14-9-2013;168
15-9-2013;168
16-9-2013;168
17-9-2013;167
18-9-2013;167
19-9-2013;167
20-9-2013;166
21-9-2013;166
22-9-2013;166
23-9-2013;165
24-9-2013;165
25-9-2013;165
26-9-2013;164
27-9-2013;164
28-9-2013;164
29-9-2013;163
30-9-2013;163
1-10-2013;163
2-10-2013;163
3-10-2013;162
4-10-2013;162
5-10-2013;162
6-10-2013;161
7-10-2013;161
8-10-2013;161
9-10-2013;160
10-10-2013;160
11-10-2013;155
12-10-2013;150
13-10-2013;151
14-10-2013;153
15-10-2013;154
16-10-2013;156
17-10-2013;157
18-10-2013;159
19-10-2013;160
20-10-2013;162
21-10-2013;163
22-10-2013;165
23-10-2013;166
24-10-2013;168
25-10-2013;169
26-10-2013;171
27-10-2013;172
28-10-2013;174
29-10-2013;175
30-10-2013;177
31-10-2013;178
1-11-2013;180
2-11-2013;181
3-11-2013;183
4-11-2013;184
5-11-2013;186
6-11-2013;187
7-11-2013;189
8-11-2013;190
9-11-2013;185
10-11-2013;180
11-11-2013;182
12-11-2013;184
13-11-2013;186
14-11-2013;187
15-11-2013;189
16-11-2013;191
17-11-2013;193
18-11-2013;195
19-11-2013;197
20-11-2013;199
21-11-2013;200
22-11-2013;202
23-11-2013;204
24-11-2013;206
25-11-2013;208
26-11-2013;210
27-11-2013;211
28-11-2013;213
29-11-2013;215
30-11-2013;217
1-12-2013;219
2-12-2013;221
3-12-2013;223
4-12-2013;224
5-12-2013;226
6-12-2013;228
7-12-2013;230
8-12-2013;227
9-12-2013;225
10-12-2013;222
11-12-2013;220
12-12-2013;217
13-12-2013;215
14-12-2013;212
15-12-2013;209
16-12-2013;207
17-12-2013;204
18-12-2013;202
